"","GeneID","F_olivaceous_BW_1.quant","F_olivaceous_BW_2.quant","F_olivaceous_BW_3.quant","F_olivaceous_FW_1.quant","F_olivaceous_FW_2.quant","F_olivaceous_FW_3.quant","F_olivaceous_transfer_1.quant","F_olivaceous_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"45778","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i5","TRINITY_DN127870_c4_g16","Transcript_141152","gi|831529942|ref|XP_012720655.1| PREDICTED: clathrin heavy chain 1 isoform X2 [Fundulus heteroclitus]"
"45779","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i9","TRINITY_DN127870_c4_g16","Transcript_141156","gi|831486765|ref|XP_012705599.1| PREDICTED: clathrin heavy chain 1 isoform X1 [Fundulus heteroclitus]"
"45780","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i11","TRINITY_DN127870_c4_g16_","Transcript_141158","gi|831486777|ref|XP_012705603.1| PREDICTED: clathrin heavy chain 1 isoform X5 [Fundulus heteroclitus]"
"45781","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i11","TRINITY_DN127870_c4_g16_","Transcript_141158","gi|831486768|ref|XP_012705600.1| PREDICTED: clathrin heavy chain 1 isoform X2 [Fundulus heteroclitus]"
"45782","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i11","TRINITY_DN127870_c4_g16_","Transcript_141158","gi|831531079|ref|XP_012721059.1| PREDICTED: clathrin heavy chain 1-like isoform X1 [Fundulus heteroclitus]"
"45783","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i1","TRINITY_DN127870_c4_g16","Transcript_141148","gi|831486768|ref|XP_012705600.1| PREDICTED: clathrin heavy chain 1 isoform X2 [Fundulus heteroclitus]"
"45784","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i3","TRINITY_DN127870_c4_g16","Transcript_141150","gi|831486777|ref|XP_012705603.1| PREDICTED: clathrin heavy chain 1 isoform X5 [Fundulus heteroclitus]"
"45785","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i4","TRINITY_DN127870_c4_g16","Transcript_141151","gi|831486768|ref|XP_012705600.1| PREDICTED: clathrin heavy chain 1 isoform X2 [Fundulus heteroclitus]"
"45786","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i3","TRINITY_DN127870_c4_g16","Transcript_141150","gi|831486765|ref|XP_012705599.1| PREDICTED: clathrin heavy chain 1 isoform X1 [Fundulus heteroclitus]"
"45787","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i4","TRINITY_DN127870_c4_g16","Transcript_141151","gi|831531082|ref|XP_012721060.1| PREDICTED: clathrin heavy chain 1-like isoform X2 [Fundulus heteroclitus]"
"45788","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i3","TRINITY_DN127870_c4_g16","Transcript_141150","gi|831486771|ref|XP_012705601.1| PREDICTED: clathrin heavy chain 1 isoform X3 [Fundulus heteroclitus]"
"45789","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i9","TRINITY_DN127870_c4_g16","Transcript_141156","gi|831486771|ref|XP_012705601.1| PREDICTED: clathrin heavy chain 1 isoform X3 [Fundulus heteroclitus]"
"45790","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i6","TRINITY_DN127870_c4_g16","Transcript_141153","gi|831531082|ref|XP_012721060.1| PREDICTED: clathrin heavy chain 1-like isoform X2 [Fundulus heteroclitus]"
"45791","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i5","TRINITY_DN127870_c4_g16","Transcript_141152","gi|831529939|ref|XP_012720654.1| PREDICTED: clathrin heavy chain 1 isoform X1 [Fundulus heteroclitus]"
"45792","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i8","TRINITY_DN127870_c4_g16","Transcript_141155","gi|831486774|ref|XP_012705602.1| PREDICTED: clathrin heavy chain 1 isoform X4 [Fundulus heteroclitus]"
"45793","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i9","TRINITY_DN127870_c4_g16","Transcript_141156","gi|831486768|ref|XP_012705600.1| PREDICTED: clathrin heavy chain 1 isoform X2 [Fundulus heteroclitus]"
"45794","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i2","TRINITY_DN127870_c4_g16","Transcript_141149","gi|831529939|ref|XP_012720654.1| PREDICTED: clathrin heavy chain 1 isoform X1 [Fundulus heteroclitus]"
"45795","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i8","TRINITY_DN127870_c4_g16","Transcript_141155","gi|831529942|ref|XP_012720655.1| PREDICTED: clathrin heavy chain 1 isoform X2 [Fundulus heteroclitus]"
"45796","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i12","TRINITY_DN127870_c4_g16_","Transcript_141159","gi|831529939|ref|XP_012720654.1| PREDICTED: clathrin heavy chain 1 isoform X1 [Fundulus heteroclitus]"
"45797","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i12","TRINITY_DN127870_c4_g16_","Transcript_141159","gi|831486765|ref|XP_012705599.1| PREDICTED: clathrin heavy chain 1 isoform X1 [Fundulus heteroclitus]"
"45798","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i12","TRINITY_DN127870_c4_g16_","Transcript_141159","gi|831486777|ref|XP_012705603.1| PREDICTED: clathrin heavy chain 1 isoform X5 [Fundulus heteroclitus]"
"45799","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i4","TRINITY_DN127870_c4_g16","Transcript_141151","gi|831486777|ref|XP_012705603.1| PREDICTED: clathrin heavy chain 1 isoform X5 [Fundulus heteroclitus]"
"45800","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i4","TRINITY_DN127870_c4_g16","Transcript_141151","gi|831486771|ref|XP_012705601.1| PREDICTED: clathrin heavy chain 1 isoform X3 [Fundulus heteroclitus]"
"45801","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i3","TRINITY_DN127870_c4_g16","Transcript_141150","gi|831531079|ref|XP_012721059.1| PREDICTED: clathrin heavy chain 1-like isoform X1 [Fundulus heteroclitus]"
"45802","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i5","TRINITY_DN127870_c4_g16","Transcript_141152","gi|831486771|ref|XP_012705601.1| PREDICTED: clathrin heavy chain 1 isoform X3 [Fundulus heteroclitus]"
"45803","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i3","TRINITY_DN127870_c4_g16","Transcript_141150","gi|831531082|ref|XP_012721060.1| PREDICTED: clathrin heavy chain 1-like isoform X2 [Fundulus heteroclitus]"
"45804","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i5","TRINITY_DN127870_c4_g16","Transcript_141152","gi|831486774|ref|XP_012705602.1| PREDICTED: clathrin heavy chain 1 isoform X4 [Fundulus heteroclitus]"
"45805","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i8","TRINITY_DN127870_c4_g16","Transcript_141155","gi|831486777|ref|XP_012705603.1| PREDICTED: clathrin heavy chain 1 isoform X5 [Fundulus heteroclitus]"
"45806","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i8","TRINITY_DN127870_c4_g16","Transcript_141155","gi|831486765|ref|XP_012705599.1| PREDICTED: clathrin heavy chain 1 isoform X1 [Fundulus heteroclitus]"
"45807","ENSXMAP00000000183","2375.41364025533","2363.50103269472","2277.00703827132","2652.78020309508","2898.97441340817","2510.47123380948","3063.14826698166","3193.77319757504",2666.88362826135,0.218270187279813,0.0994727154963489,2.19427192864584,0.0282158662616447,0.178037533086424,2666.88362826135,0.419225330925809,0.0989729237465286,4.23575777148357,2.27782226513781e-05,0.00115937684530644,"TRINITY_DN127870_c4_g16_i12","TRINITY_DN127870_c4_g16_","Transcript_141159","gi|831486768|ref|XP_012705600.1| PREDICTED: clathrin heavy chain 1 isoform X2 [Fundulus heteroclitus]"
